date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank
5/17/24,SKU0001,36,818.85,29478.6,1,0.2096,5,20,4,0,0,0,summer,0,1.0641859888933134,1,affiliate,0.9992422606167107,0.9816154363595779,0,0,0.3481370584888364,4.99,220,108
5/18/24,SKU0001,23,970.94,22331.62,0,0.0628,5,20,5,1,0,0,summer,0,1.0097570231490598,0,organic,1.039944955890224,1.0058207899866525,0,0,0.4064034343532066,4.99,220,86
5/19/24,SKU0001,37,941,34817,0,0.0917,5,20,6,1,0,0,summer,1,1.1861070204301063,0,paid,1.073092631738773,0.9939446354020671,1,0,0.39710355095076183,4.99,220,16
5/20/24,SKU0001,33,970.01,32010.33,0,0.0637,5,21,0,0,0,0,summer,0,0.806424452,1,organic,1.0262052619324944,1.015072588012001,1,1,0.439027844,4.99,220,11
5/21/24,SKU0001,25,989.9,24747.5,0,0.0445,5,21,1,0,0,0,summer,0,1.085248939656602,1,organic,1.023078763035455,0.9724614734672267,0,0,0.4428802791432692,4.99,220,85
5/22/24,SKU0001,23,964.1,22174.3,0,0.0694,5,21,2,0,0,0,summer,0,1.033846455469761,0,affiliate,0.9723635577472831,1.0355563063711148,1,0,0.3856245702049818,4.99,220,99
5/23/24,SKU0001,29,993.01,28797.29,0,0.0415,5,21,3,0,0,0,summer,0,1.2034316443485042,1,affiliate,0.9627052865232077,0.9855024476631997,0,0,0.3205733805080354,4.99,220,16
5/24/24,SKU0001,23,968.35,22272.05,0,0.0653,5,21,4,0,0,0,summer,0,1.018737389491585,0,organic,0.9872951494137813,0.9916202344573766,0,0,0.3982398848549738,4.99,220,70
5/25/24,SKU0001,32,1003.47,32111.04,0,0.0314,5,21,5,1,0,1,summer,0,1.0474455664692712,0,paid,1.0227043953945751,1.0141083613013575,0,0,0.46737429069319536,4.99,220,38
5/26/24,SKU0001,27,991.14,26760.78,0,0.0433,5,21,6,1,0,1,summer,0,1.2641925928440951,0,affiliate,1.054020152817263,1.0127097141337496,0,0,0.485825546,4.99,220,106
5/27/24,SKU0001,23,986.48,22689.04,0,0.0478,5,22,0,0,0,1,summer,0,1.1194436435345811,0,organic,0.9910014587583106,1.0105780884690774,0,0,0.34319794231211614,4.99,220,38
5/28/24,SKU0001,22,984.2,21652.4,0,0.05,5,22,1,0,0,1,summer,0,1.091283359587167,0,organic,1.0214161306393252,0.9876133594903308,0,0,0.33633983114493243,4.99,220,68
5/29/24,SKU0001,31,1028.54,31884.74,0,0.0072,5,22,2,0,0,1,summer,0,0.9414800341990497,1,affiliate,0.9842144211575091,0.9565573702929558,0,1,0.39670109117036045,4.99,220,54
5/30/24,SKU0001,24,973.11,23354.64,0,0.0607,5,22,3,0,0,1,summer,0,1.0208425005063984,0,organic,0.9444126068756714,0.9962186665657851,0,1,0.3930252752678104,4.99,220,39
5/31/24,SKU0001,42,681.58,28626.36,1,0.3421,5,22,4,0,0,1,summer,0,0.7521380809596099,2,affiliate,1.0205517230164631,1.0138771717423047,0,1,0.3399185616827119,4.99,220,67
6/1/24,SKU0001,27,950.63,25667.01,0,0.0824,6,22,5,1,0,1,monsoon,0,0.8734411908120462,0,affiliate,1.127184193170899,1.0085316546746912,0,0,0.42406753903723393,4.99,220,99
6/2/24,SKU0001,26,1015.49,26402.74,0,0.0198,6,22,6,1,0,1,monsoon,0,1.0970490015732497,0,organic,1.0691496611558395,1.0188001309953068,0,0,0.3979914417699788,4.99,220,53
6/3/24,SKU0001,31,1006.68,31207.08,0,0.0283,6,23,0,0,0,1,monsoon,0,0.7331247109977982,0,paid,0.9532539426058779,0.9923413656529041,1,0,0.4069006309432818,4.99,220,27
6/4/24,SKU0001,27,1004.51,27121.77,0,0.0304,6,23,1,0,0,1,monsoon,0,1.013933796380336,0,paid,0.9553612452731222,0.9839278433441995,0,1,0.47916729674612224,4.99,220,42
6/5/24,SKU0001,28,946.7,26507.6,0,0.0862,6,23,2,0,0,1,monsoon,1,1.0026751428821072,1,paid,1.0480675563878685,0.9756756760861359,0,0,0.3307697876377888,4.99,220,66
6/6/24,SKU0001,29,966.69,28034.01,0,0.0669,6,23,3,0,0,1,monsoon,0,1.0583648176509473,0,affiliate,0.995882667,1.011306403742175,0,0,0.3961684802832092,4.99,220,107
6/7/24,SKU0001,29,966.07,28016.03,0,0.0675,6,23,4,0,0,1,monsoon,0,0.7455553521712664,1,affiliate,0.9996651120529617,1.0042764134672584,0,0,0.43683430153866143,4.99,220,21
6/8/24,SKU0001,29,951.88,27604.52,0,0.0812,6,23,5,1,0,0,monsoon,0,0.6953708510930954,0,paid,1.0327522728392982,0.9987538809746849,1,0,0.39414705007404804,4.99,220,79
6/9/24,SKU0001,23,1032.89,23756.47,0,0.003,6,23,6,1,0,0,monsoon,0,1.1664343138286106,0,affiliate,1.0797671843903458,0.9983097430879293,0,0,0.3213962590987127,4.99,220,61
6/10/24,SKU0001,26,967.83,25163.58,0,0.0658,6,24,0,0,0,0,monsoon,0,1.0166079678373625,1,affiliate,1.0063074730746449,0.9941704985075309,0,0,0.31733190703980696,4.99,220,84
6/11/24,SKU0001,27,987.52,26663.04,0,0.0468,6,24,1,0,0,0,monsoon,0,1.0615243116881101,0,affiliate,0.9638426613394135,0.9916690344374489,0,0,0.33368134106277747,4.99,220,2
6/12/24,SKU0001,27,995.8,26886.6,0,0.0388,6,24,2,0,0,0,monsoon,0,1.242494727589627,0,organic,0.9849144185613975,1.0131392713992629,0,0,0.32036023566050253,4.99,220,35
6/13/24,SKU0001,34,578.3,19662.2,1,0.4418,6,24,3,0,0,0,monsoon,0,1.0260757071536348,0,affiliate,0.991298119,0.9843095189769708,0,0,0.2536846644306586,4.99,220,95
6/14/24,SKU0001,30,952.81,28584.3,0,0.0803,6,24,4,0,0,0,monsoon,0,0.7053776673258194,1,organic,0.9857389062075194,1.0303269659851007,0,1,0.3862895567911532,4.99,220,35
6/15/24,SKU0001,28,1015.38,28430.64,0,0.0199,6,24,5,1,0,0,monsoon,0,0.9531867457952196,0,paid,1.0722725011813492,1.0302611695644068,0,0,0.3879957180723986,4.99,220,34
6/16/24,SKU0001,21,1021.39,21449.19,0,0.0141,6,24,6,1,0,0,monsoon,0,1.1227561508048158,0,affiliate,1.0238180895251723,1.0343882261402602,0,0,0.4252099229653902,4.99,220,91
6/17/24,SKU0001,34,743.64,25283.76,1,0.2822,6,25,0,0,0,0,monsoon,0,0.9361883775908988,2,affiliate,0.9871003495443634,1.0247105936992968,0,0,0.47294450839129587,4.99,220,98
6/18/24,SKU0001,27,1024.6,27664.2,0,0.011,6,25,1,0,0,0,monsoon,0,0.9545692164267038,0,organic,1.0492764259549752,0.9883308860425248,1,0,0.37376936481864614,4.99,220,53
6/19/24,SKU0001,23,1027.82,23639.86,0,0.0079,6,25,2,0,0,0,monsoon,0,0.9097663803875269,0,paid,1.0521830153460465,1.0187647905034685,0,0,0.41409828694660517,4.99,220,40
6/20/24,SKU0001,27,1003.88,27104.76,0,0.031,6,25,3,0,0,0,monsoon,1,1.220181332757376,0,affiliate,1.0570358037853256,0.9978769308939751,0,1,0.34528493357894335,4.99,220,88
6/21/24,SKU0001,42,694.12,29153.04,1,0.33,6,25,4,0,0,0,monsoon,0,1.1864953353442074,2,paid,1.0125516912417967,1.0023491756369125,0,0,0.4403728291835594,4.99,220,9
6/22/24,SKU0001,26,992.8,25812.8,0,0.0417,6,25,5,1,0,0,monsoon,0,0.7285296367363645,0,organic,1.0751854152077498,1.009286180855382,0,0,0.33439895625651656,4.99,220,61
6/23/24,SKU0001,34,951.26,32342.84,0,0.0818,6,25,6,1,0,0,monsoon,0,1.2856430285709708,0,paid,1.0260663827920857,0.9955528901909166,1,0,0.32386263868672427,4.99,220,3
6/24/24,SKU0001,24,991.14,23787.36,0,0.0433,6,26,0,0,0,0,monsoon,0,0.8838876283671413,0,paid,0.9789945097225268,0.9999769818239956,1,0,0.41049439547063127,4.99,220,61
6/25/24,SKU0001,25,944.42,23610.5,0,0.0884,6,26,1,0,0,1,monsoon,0,1.304145858909642,1,affiliate,0.9553399028887425,1.0147793140135322,0,0,0.47549919594879675,4.99,220,103
6/26/24,SKU0001,25,984.82,24620.5,0,0.0494,6,26,2,0,0,1,monsoon,0,0.8029098524475111,0,organic,1.0149304591369732,1.0189873290322158,0,0,0.390448184,4.99,220,95
6/27/24,SKU0001,22,944.11,20770.42,0,0.0887,6,26,3,0,0,1,monsoon,0,1.1652425184151738,0,organic,1.021546335440408,1.0157991623617226,0,0,0.3596961726796809,4.99,220,47
6/28/24,SKU0001,32,935.82,29946.24,0,0.0967,6,26,4,0,0,1,monsoon,0,0.915035504,0,affiliate,1.0179211354026378,1.0507261667776646,1,0,0.44407449072517324,4.99,220,4
6/29/24,SKU0001,42,904.84,38003.28,1,0.1266,6,26,5,1,0,1,monsoon,0,0.976641849,2,paid,1.040203540299008,1.0425857973334598,0,0,0.29606924658529254,4.99,220,88
6/30/24,SKU0001,39,909.71,35478.69,1,0.1219,6,26,6,1,0,1,monsoon,0,1.1325061167297696,2,paid,1.0386585858766872,1.002014293580059,0,1,0.36537322662974847,4.99,220,28
7/1/24,SKU0001,26,1026.88,26698.88,0,0.0088,7,27,0,0,0,1,monsoon,0,0.8890515476942645,0,organic,1.028620854197524,1.0027694686536588,0,0,0.4193244098822891,4.99,220,43
7/2/24,SKU0001,42,772.55,32447.1,1,0.2543,7,27,1,0,0,1,monsoon,0,1.0472969020649303,0,paid,0.9698002650491456,1.0086277246227502,1,0,0.42448818953815554,4.99,220,2
7/3/24,SKU0001,27,948.98,25622.46,0,0.084,7,27,2,0,0,1,monsoon,0,1.0461196323096034,0,organic,1.0062406806750195,1.0129993188111144,0,0,0.35373755377976207,4.99,220,62
7/4/24,SKU0001,34,751.72,25558.48,1,0.2744,7,27,3,0,0,1,monsoon,0,1.1786899124589445,0,paid,1.0369888723737786,1.0324018115176692,0,1,0.4125770116820333,4.99,220,39
7/5/24,SKU0001,44,715.05,31462.2,1,0.3098,7,27,4,0,0,1,monsoon,0,1.2049985780181744,2,paid,1.016110360905921,0.9863293722213249,0,0,0.41709047323444326,4.99,220,35
7/6/24,SKU0001,23,1013.62,23313.26,0,0.0216,7,27,5,1,0,1,monsoon,0,1.2818521576935324,0,affiliate,1.0623639124989033,0.9879808892478987,0,0,0.3893708810503135,4.99,220,114
7/7/24,SKU0001,34,888.78,30218.52,1,0.1421,7,27,6,1,0,1,monsoon,0,1.0455805247863401,0,organic,1.065534341,0.9978790553535272,0,0,0.33533769456722207,4.99,220,13
7/8/24,SKU0001,22,962.75,21180.5,0,0.0707,7,28,0,0,0,0,monsoon,0,1.0613082521151018,0,affiliate,1.014377110866127,1.0607151888872868,0,1,0.43496673730594726,4.99,220,92
7/9/24,SKU0001,22,1034.96,22769.12,0,0.001,7,28,1,0,0,0,monsoon,0,0.9147109193430316,1,affiliate,0.9960957015339017,1.0267807927731984,0,0,0.34641419981226895,4.99,220,85
7/10/24,SKU0001,21,1031.55,21662.55,0,0.0043,7,28,2,0,0,0,monsoon,0,0.8849677270883213,1,paid,0.9497600135941999,0.9683360005666264,0,0,0.3678930696607717,4.99,220,83
7/11/24,SKU0001,37,861.85,31888.45,1,0.1681,7,28,3,0,0,0,monsoon,0,0.8018245091228603,1,organic,0.9441108476251265,1.002587095278425,0,0,0.4161097508478744,4.99,220,76
7/12/24,SKU0001,24,1022.74,24545.76,0,0.0128,7,28,4,0,0,0,monsoon,0,0.9660574779880895,0,paid,1.0082460739004813,0.9634013078067268,0,0,0.3256741219404197,4.99,220,63
7/13/24,SKU0001,29,981.51,28463.79,0,0.0526,7,28,5,1,0,0,monsoon,0,1.0234603587466498,0,affiliate,1.043046546351608,1.0088071917973878,0,0,0.42136067869093113,4.99,220,44
7/14/24,SKU0001,23,953.33,21926.59,0,0.0798,7,28,6,1,0,0,monsoon,0,1.0030325566188274,0,organic,1.1045960732959592,0.9963934533045347,0,0,0.41922143122281086,4.99,220,111
7/15/24,SKU0001,41,752.14,30837.74,1,0.274,7,29,0,0,0,0,monsoon,0,1.0859983182998934,2,affiliate,1.0044488109960128,1.0268613450069284,0,0,0.35240773353412713,4.99,220,57
7/16/24,SKU0001,29,1031.34,29908.86,0,0.0045,7,29,1,0,0,0,monsoon,1,0.796570606,0,paid,1.0649994385221144,1.0271114750494155,0,0,0.4271999300498277,4.99,220,42
7/17/24,SKU0001,28,973.84,27267.52,0,0.06,7,29,2,0,0,0,monsoon,0,1.2598906204270395,0,organic,0.975225932,1.0345986453871707,1,0,0.3450815533626212,4.99,220,119
7/18/24,SKU0001,26,939.76,24433.76,0,0.0929,7,29,3,0,0,0,monsoon,0,1.0460663700328365,1,affiliate,1.0436296813191712,1.0077098080484561,0,0,0.4432604417679364,4.99,220,113
7/19/24,SKU0001,32,809.94,25918.08,1,0.2182,7,29,4,0,0,0,monsoon,0,1.1639805516506376,1,organic,1.0154798359940276,1.0139107873015836,0,1,0.3377714417869905,4.99,220,3
7/20/24,SKU0001,25,976.53,24413.25,0,0.0574,7,29,5,1,0,0,monsoon,0,1.0517871292539762,0,organic,1.0912706085168804,1.0244411948185823,0,1,0.37547251923299185,4.99,220,102
7/21/24,SKU0001,26,1026.78,26696.28,0,0.0089,7,29,6,1,0,0,monsoon,0,0.8685227754384419,0,paid,1.0252397502893609,1.013988373,0,1,0.3589522853642806,4.99,220,1
7/22/24,SKU0001,38,542.66,20621.08,1,0.4762,7,30,0,0,0,0,monsoon,0,0.951120207,0,paid,0.9771645073720077,0.9849176564518466,0,0,0.35832027362835744,4.99,220,2
7/23/24,SKU0001,42,684.17,28735.14,1,0.3396,7,30,1,0,0,0,monsoon,0,0.5052577951750313,2,paid,0.98466831,0.9825339824172292,0,1,0.3446273888225275,4.99,220,46
7/24/24,SKU0001,24,951.15,22827.6,0,0.0819,7,30,2,0,0,0,monsoon,0,1.0320777548555276,0,organic,1.0460321713461285,1.0112914771112578,0,1,0.2638391027271007,4.99,220,55
7/25/24,SKU0001,38,664.28,25242.64,1,0.3588,7,30,3,0,0,1,monsoon,0,0.9896040910166107,1,organic,1.0159609330267951,0.9680337762107037,0,1,0.41457109705477785,4.99,220,50
7/26/24,SKU0001,44,553.95,24373.8,1,0.4653,7,30,4,0,0,1,monsoon,1,1.181952176770917,0,organic,1.038633456498401,1.0342648531610321,0,1,0.34177622306206484,4.99,220,83
7/27/24,SKU0001,27,993.94,26836.38,0,0.0406,7,30,5,1,0,1,monsoon,0,0.7366059629075282,0,organic,1.0181770673841597,0.9822824752627167,0,0,0.42639171425191996,4.99,220,6
7/28/24,SKU0001,25,980.26,24506.5,0,0.0538,7,30,6,1,0,1,monsoon,0,0.9882122120376723,0,organic,1.1007398659341634,1.025095818675361,0,0,0.39183551393412525,4.99,220,97
7/29/24,SKU0001,23,1031.55,23725.65,0,0.0043,7,31,0,0,0,1,monsoon,0,0.9541888666741006,0,affiliate,1.0385377968060727,0.9965772057205708,0,0,0.33749696752692454,4.99,220,48
7/30/24,SKU0001,24,957.99,22991.76,0,0.0753,7,31,1,0,0,1,monsoon,0,0.8105218861040339,0,paid,0.9822598959611915,0.969988427,0,0,0.4632026109106886,4.99,220,95
7/31/24,SKU0001,38,931.05,35379.9,1,0.1013,7,31,2,0,0,1,monsoon,0,0.7797760616242068,2,organic,0.9785810569790913,1.0057117634049768,0,1,0.36532121925999095,4.99,220,48
8/1/24,SKU0001,31,953.74,29565.94,0,0.0794,8,31,3,0,0,1,monsoon,0,0.8236740665027346,2,organic,0.9989258400082505,0.9942167178264606,0,0,0.4213846261494811,4.99,220,66
8/2/24,SKU0001,25,950.22,23755.5,0,0.0828,8,31,4,0,0,1,monsoon,0,1.147583156551504,0,affiliate,1.0172834209797295,0.9739025261517857,0,0,0.34650650934880967,4.99,220,65
8/3/24,SKU0001,28,947.32,26524.96,0,0.0856,8,31,5,1,0,1,monsoon,0,1.1477942569932664,0,affiliate,1.0451037097676645,1.0221050249931694,0,0,0.33591681513048044,4.99,220,118
8/4/24,SKU0001,28,1011.65,28326.2,0,0.0235,8,31,6,1,0,1,monsoon,0,0.7840080983488484,0,affiliate,1.0694319240670083,1.0026239227079257,0,0,0.34463710846868867,4.99,220,13
8/5/24,SKU0001,40,616.52,24660.8,1,0.4049,8,32,0,0,0,1,monsoon,0,0.9749902439845627,1,paid,0.9652655512725549,0.99897985,0,0,0.4139788259063198,4.99,220,45
8/6/24,SKU0001,23,1007.3,23167.9,0,0.0277,8,32,1,0,0,1,monsoon,0,1.0710082182650111,0,affiliate,1.0403156364665387,1.0349192088698276,0,0,0.3410565801996684,4.99,220,107
8/7/24,SKU0001,28,977.88,27380.64,0,0.0561,8,32,2,0,0,1,monsoon,0,1.0488489842537247,0,paid,1.036081476357676,0.9706036771516391,0,1,0.48070039510230855,4.99,220,100
8/8/24,SKU0001,23,979.85,22536.55,0,0.0542,8,32,3,0,0,0,monsoon,0,0.7722284014152245,1,paid,1.0270757326721165,1.0313014531219113,0,1,0.3408600984888452,4.99,220,100
8/9/24,SKU0001,33,845.89,27914.37,1,0.1835,8,32,4,0,0,0,monsoon,0,0.9097488444440653,1,paid,0.9693505869046689,1.0147278805554436,0,0,0.317655794,4.99,220,76
8/10/24,SKU0001,28,967.52,27090.56,0,0.0661,8,32,5,1,0,0,monsoon,0,0.7846396604309049,1,paid,1.079478849851527,1.0083751819743665,0,0,0.3999913638603716,4.99,220,68
8/11/24,SKU0001,23,1025.74,23592.02,0,0.0099,8,32,6,1,0,0,monsoon,0,1.1524616618831574,0,paid,1.017004875557034,0.9492450581687193,0,0,0.3883333,4.99,220,66
8/12/24,SKU0001,23,1007.2,23165.6,0,0.0278,8,33,0,0,0,0,monsoon,0,1.389295868390645,0,organic,1.0419677571129922,1.0105017741312952,0,0,0.419033073,4.99,220,74
8/13/24,SKU0001,27,964.72,26047.44,0,0.0688,8,33,1,0,0,0,monsoon,0,0.992519352,0,paid,0.9625444238196336,0.9936358714193605,0,0,0.394376585,4.99,220,1
8/14/24,SKU0001,34,828.18,28158.12,1,0.2006,8,33,2,0,0,0,monsoon,0,0.6781476340792287,1,paid,0.9941478411689388,1.0327396706467182,0,0,0.3802541754464028,4.99,220,78
8/15/24,SKU0001,32,946.18,30277.76,0,0.0867,8,33,3,0,0,0,monsoon,0,1.1227844381768062,2,paid,1.0253707744102736,0.9987835598987423,0,0,0.4059612181092751,4.99,220,43
8/16/24,SKU0001,25,947.94,23698.5,0,0.085,8,33,4,0,0,0,monsoon,0,1.2335254050721343,0,organic,0.9688492253359581,0.9713617566902616,0,0,0.3890289501272375,4.99,220,62
8/17/24,SKU0001,25,941,23525,0,0.0917,8,33,5,1,0,0,monsoon,0,1.2218008363845965,0,affiliate,0.9928182893973309,0.9890293573190294,0,0,0.36936964662630173,4.99,220,105
8/18/24,SKU0001,25,984.3,24607.5,0,0.0499,8,33,6,1,0,0,monsoon,0,1.0246960503300666,0,organic,1.0344109894401525,0.9909343243661213,0,1,0.2575794886330269,4.99,220,50
8/19/24,SKU0001,20,950.22,19004.4,0,0.0828,8,34,0,0,0,0,monsoon,0,1.079472275747662,0,organic,0.9856718311059021,1.0074720665200103,0,0,0.39490215588303795,4.99,220,97
8/20/24,SKU0001,24,1004.82,24115.68,0,0.0301,8,34,1,0,0,0,monsoon,0,1.0142280139125304,0,paid,0.9861714737389046,0.9939520745953943,0,0,0.4468958290917409,4.99,220,13
8/21/24,SKU0001,39,608.65,23737.35,1,0.4125,8,34,2,0,0,0,monsoon,0,1.108083375731571,1,affiliate,1.003689640388205,1.0226789868242747,0,0,0.3863372729876666,4.99,220,69
8/22/24,SKU0001,36,573.01,20628.36,1,0.4469,8,34,3,0,0,0,monsoon,0,1.1412121444850034,1,paid,0.997633126,1.0153042885963874,0,0,0.4611316182537581,4.99,220,86
8/23/24,SKU0001,22,1026.26,22577.72,0,0.0094,8,34,4,0,0,0,monsoon,0,0.8869633654032704,0,organic,1.0014824883967213,0.9886986927106945,0,0,0.3418420544976566,4.99,220,60
8/24/24,SKU0001,32,963.38,30828.16,0,0.0701,8,34,5,1,0,0,monsoon,0,0.9120238158995593,2,affiliate,1.0235395490312762,1.0386121601168719,0,1,0.4335911828153625,4.99,220,83
8/25/24,SKU0001,32,967.62,30963.84,0,0.066,8,34,6,1,0,1,monsoon,0,0.9487495789893284,0,affiliate,1.036108256906761,1.005644563645385,1,0,0.3919121269106723,4.99,220,23
8/26/24,SKU0001,40,780.83,31233.2,1,0.2463,8,35,0,0,0,1,monsoon,0,0.9654550680767439,2,affiliate,1.012294793084386,0.9800317021418853,0,0,0.3660159127811234,4.99,220,36
8/27/24,SKU0001,41,540.48,22159.68,1,0.4783,8,35,1,0,0,1,monsoon,0,1.028759594885995,2,organic,0.9712093490307918,0.9884013011688124,0,1,0.4887643213650222,4.99,220,83
8/28/24,SKU0001,45,613.62,27612.9,1,0.4077,8,35,2,0,0,1,monsoon,0,1.1677988671707435,1,paid,0.9649697262551603,1.028093454233642,1,0,0.4177267549902247,4.99,220,71
8/29/24,SKU0001,25,971.56,24289,0,0.0622,8,35,3,0,0,1,monsoon,0,0.8040144925777821,0,paid,0.9978680659137054,1.026418064872532,0,0,0.46114305927678867,4.99,220,77
8/30/24,SKU0001,25,946.8,23670,0,0.0861,8,35,4,0,0,1,monsoon,0,1.1377759056574723,0,affiliate,1.0666359854699186,1.0182002849677467,0,0,0.3595085781996942,4.99,220,118
8/31/24,SKU0001,26,989.28,25721.28,0,0.0451,8,35,5,1,0,1,monsoon,0,0.970448331,0,affiliate,1.1147640307503555,0.9810384600182195,0,0,0.36622409044949994,4.99,220,34
9/1/24,SKU0001,28,947.53,26530.84,0,0.0854,9,35,6,1,0,1,monsoon,0,0.5700819366963432,0,organic,0.9783441040129713,0.9852283621426572,0,0,0.3363595982404956,4.99,220,37
9/2/24,SKU0001,23,934.99,21504.77,0,0.0975,9,36,0,0,0,1,monsoon,0,0.9401935819822957,0,affiliate,0.9856701501104275,0.9906328602254372,0,0,0.41131955793403957,4.99,220,45
9/3/24,SKU0001,36,953.85,34338.6,0,0.0793,9,36,1,0,0,1,monsoon,0,0.9590670363283372,2,organic,0.9947038260810803,1.0316747081799313,1,0,0.39408324436196585,4.99,220,98
9/4/24,SKU0001,30,1002.85,30085.5,0,0.032,9,36,2,0,0,1,monsoon,1,1.0822315185058742,0,paid,0.9951851867636241,0.9999890084871225,0,0,0.3313489683367558,4.99,220,42
9/5/24,SKU0001,31,934.37,28965.47,0,0.0981,9,36,3,0,0,1,monsoon,0,1.0884339115130288,1,organic,0.9974331325154037,1.013762817,0,0,0.3548192368602114,4.99,220,25
9/6/24,SKU0001,22,1008.65,22190.3,0,0.0264,9,36,4,0,0,1,monsoon,0,0.9990451651584897,0,paid,0.9807529304254696,0.9692500031026873,0,0,0.45412678286006036,4.99,220,77
9/7/24,SKU0001,28,1035.27,28987.56,0,0.0007,9,36,5,1,0,1,monsoon,0,0.877833385,0,organic,1.0429268971195385,0.9532987751576772,0,0,0.4014777515969939,4.99,220,70
9/8/24,SKU0001,20,1020.56,20411.2,0,0.0149,9,36,6,1,0,0,monsoon,0,1.1429150727490835,0,paid,1.014051477844169,0.9985879207374604,0,0,0.3337967396482643,4.99,220,62
9/9/24,SKU0001,25,999.95,24998.75,0,0.0348,9,37,0,0,0,0,monsoon,1,0.898430446,0,affiliate,0.9504820595884566,1.0105778673082444,0,0,0.35667429921903826,4.99,220,87
9/10/24,SKU0001,18,1035.69,18642.42,0,0.0003,9,37,1,0,0,0,monsoon,0,0.8217328962690632,0,organic,0.9655155825235681,1.0032654137404404,0,0,0.4027134994685973,4.99,220,74
9/11/24,SKU0001,23,942.97,21688.31,0,0.0898,9,37,2,0,0,0,monsoon,0,0.9037761259727737,0,paid,0.9987819782878296,1.0079356909212625,0,1,0.3417700597843261,4.99,220,49
9/12/24,SKU0001,24,935.51,22452.24,0,0.097,9,37,3,0,0,0,monsoon,0,0.9192093481420225,0,affiliate,1.0182958804419135,0.9962949159963315,0,0,0.434227925,4.99,220,65
9/13/24,SKU0001,25,953.53,23838.25,0,0.0796,9,37,4,0,0,0,monsoon,0,0.9828831180411868,0,paid,1.0697898252231306,1.0043567839221916,0,0,0.3788465396881739,4.99,220,9
9/14/24,SKU0001,26,964.93,25088.18,0,0.0686,9,37,5,1,0,0,monsoon,0,0.9328069857672462,1,affiliate,1.0289047570510912,1.0089149686511711,0,1,0.38809306193552184,4.99,220,104
9/15/24,SKU0001,29,998.39,28953.31,0,0.0363,9,37,6,1,0,0,monsoon,1,0.9453443452636192,1,paid,1.0786014137195319,0.9929574215064852,0,0,0.35123956802391665,4.99,220,48
9/16/24,SKU0001,36,621.7,22381.2,1,0.3999,9,38,0,0,0,0,monsoon,0,1.111243580093016,1,affiliate,0.9974696753328735,0.9743877078051938,0,0,0.3529853475805932,4.99,220,84
9/17/24,SKU0001,21,1025.64,21538.44,0,0.01,9,38,1,0,0,0,monsoon,0,1.1194751124861726,0,affiliate,0.9880933760829957,0.994109137,0,1,0.3354658826553922,4.99,220,72
9/18/24,SKU0001,28,1032.68,28915.04,0,0.0032,9,38,2,0,0,0,monsoon,1,1.0799278770017229,0,affiliate,1.0197747532003185,1.0257459738450987,0,1,0.41782359388392276,4.99,220,17
9/19/24,SKU0001,31,838.12,25981.72,1,0.191,9,38,3,0,0,0,monsoon,0,0.9535833118882033,0,paid,0.995074365,0.9527753116775297,0,0,0.38475028544201006,4.99,220,83
9/20/24,SKU0001,26,1004.82,26125.32,0,0.0301,9,38,4,0,0,0,monsoon,0,0.8999113883860284,1,affiliate,0.9763303745168438,0.9871508462221076,0,0,0.44183905501563436,4.99,220,16
9/21/24,SKU0001,39,806.94,31470.66,1,0.2211,9,38,5,1,0,0,monsoon,0,0.9652339075400637,1,affiliate,1.0275547631015558,0.9999477116426678,0,0,0.42420514325005476,4.99,220,18
9/22/24,SKU0001,38,791.81,30088.78,1,0.2357,9,38,6,1,0,0,monsoon,1,0.9779957707547929,1,paid,1.0201151685243055,0.9712032529806217,0,1,0.40481539333405603,4.99,220,69
9/23/24,SKU0001,43,550.84,23686.12,1,0.4683,9,39,0,0,0,0,monsoon,0,1.1262170622234506,2,organic,0.9670613615910091,1.031847690736036,0,0,0.36510634757275806,4.99,220,70
9/24/24,SKU0001,43,686.35,29513.05,1,0.3375,9,39,1,0,0,0,monsoon,0,0.9579673283907186,2,organic,1.0130061609524432,0.9962870208144263,0,0,0.47200243073768816,4.99,220,20
9/25/24,SKU0001,38,589.17,22388.46,1,0.4313,9,39,2,0,0,1,monsoon,0,0.8192915257950868,1,paid,1.0056015434096468,1.0063469829862721,0,0,0.3384192344833527,4.99,220,34
9/26/24,SKU0001,26,1023.05,26599.3,0,0.0125,9,39,3,0,0,1,monsoon,0,0.87440881,0,paid,0.9659864410439165,0.9842231573636506,0,1,0.3612742910277158,4.99,220,37
